Angle,Frequency_GHz,S11_TE_Re,S11_TE_Im,S11_TM_Re,S11_TM_Im,S21_TE_Re,S21_TE_Im,S21_TM_Re,S21_TM_Im
0.0,0.4,-3.980788614075752e-05,-0.018756747062001502,-3.998165889816689e-05,-0.01876132746648269,0.9998227665147552,-0.0023176790585249345,0.999821783668495,-0.002323306588259937
0.0,0.42,-4.388507666601142e-05,-0.019695187599435317,-4.407183002600376e-05,-0.019699994876691298,0.9998045102785833,-0.0024342411640709306,0.9998034739353328,-0.0024401471994183258
0.0,0.44,-4.816268580064421e-05,-0.02063372874417983,-4.836319484543824e-05,-0.020638765074502928,0.9997853535340582,-0.002550902524919271,0.9997842649808278,-0.002557085819797669
0.0,0.46,-5.264170578860021e-05,-0.021572374790042422,-5.2856037295199715e-05,-0.02157764019628051,0.9997652958795568,-0.002667667882226914,0.9997641563793119,-0.002674127713738353
0.0,0.48,-5.732286831823421e-05,-0.022511129790850886,-5.755104680768384e-05,-0.022516626889275873,0.9997443369115815,-0.0027845426739503075,0.9997431477169285,-0.0027912779699223273
0.0,0.5,-6.220615609991277e-05,-0.023449998645351456,-6.244856809950388e-05,-0.023455730376835068,0.9997224762163862,-0.0029015318132996526,0.9997212385341837,-0.002908541501182272
0.0,0.52,-6.729275742084605e-05,-0.024388983331965212,-6.754978388236992e-05,-0.024394950153606907,0.9996997133226623,-0.0030186402120433537,0.9996984283589953,-0.0030259235679921267
0.0,0.54,-7.258268273332336e-05,-0.02532809151722854,-7.285470488945227e-05,-0.025334293887978882,0.9996760477579951,-0.0031358731295612944,0.9996747166856635,-0.0031434290803956993
0.0,0.56,-7.807678586741969e-05,-0.026267327052533696,-7.836418540486995e-05,-0.0262737654322576,0.9996514790164012,-0.0032532354747548324,0.9996501029843111,-0.0032610632959048274
0.0,0.58,-8.377597301388672e-05,-0.027206688928482357,-8.407914171919807e-05,-0.027213366909823202,0.9996260065907075,-0.0033707325040084244,0.9996245867260543,-0.003378831121603078
0.0,0.6,-8.968027328767252e-05,-0.028146188735222833,-8.999959496832209e-05,-0.0281531069969785,0.9995996299287471,-0.003488369123084249,0.9995981673462396,-0.0034967378118726275
0.0,0.62,-9.579113698027626e-05,-0.029085825532614566,-9.612699607583883e-05,-0.029092984753371708,0.9995723484770809,-0.0036061505850922045,0.9995708442346266,-0.0036147884448639853
0.0,0.64,-0.00010210912484725879,-0.03002560650309333,-0.00010246138212521809,-0.030033007365025427,0.9995441616149948,-0.0037240816178699724,0.9995426168045393,-0.003732987922701501
0.0,0.66,-0.00010863424439638973,-0.030965534258620787,-0.00010900380543572674,-0.030973181007043864,0.9995150687658653,-0.003842167471100599,0.9995134843995614,-0.0038513413200153977
0.0,0.68,-0.0001153681198448822,-0.03190561430346602,-0.00011575480189407007,-0.031913504165201174,0.9994850692730279,-0.003960413217942129,0.9994834463854974,-0.00396985388419351
0.0,0.7,-0.0001223107768301218,-0.032845848768441606,-0.00012271552096620132,-0.0328539862070996,0.9994541624797264,-0.004078823929723219,0.9994525020596358,-0.0040885306860681345
0.0,0.72,-0.00012946337123160675,-0.03378624380553308,-0.00012988655117242718,-0.03379462583157631,0.9994223477060957,-0.0041974046757978735,0.9994206507314061,-0.004207376620191751
0.0,0.74,-0.00013682712537700054,-0.03472680504516113,-0.00013726853839502535,-0.03473543634613192,0.9993896242614225,-0.0043161603491063795,0.9993878916741884,-0.004326396927902794
0.0,0.76,-0.00014440207048419275,-0.035667534566941876,-0.00014486267952997948,-0.03567641193650705,0.9993559913959045,-0.004435096189206369,0.9993542241397182,-0.0044455964995694704
0.0,0.78,-0.0001521894477351898,-0.036608433640197946,-0.0001526696590943013,-0.03661756198115937,0.9993214483833689,-0.004554217259254499,0.9993196473551086,-0.004564980572242629
0.0,0.8,-0.000160189945821995,-0.03754951207196035,-0.00016069015065146153,-0.03755889229062077,0.9992859944408371,-0.0046735284456238734,0.9992841605366009,-0.00468455420636264
0.0,0.82,-0.00016840488517938737,-0.03849076948315443,-0.00016892547535095922,-0.038500402485842064,0.9992496287721432,-0.00479303498127892,0.9992477628543162,-0.004804322459969283
0.0,0.84,-0.00017683501046287934,-0.03943221589823973,-0.00017737569015740745,-0.039442102597018594,0.999212350559651,-0.004912741748017419,0.9992104534906405,-0.004924290214513274
0.0,0.86,-0.00018548031500739855,-0.04037385017527352,-0.0001860428539699243,-0.040383991472782516,0.9991741589618283,-0.0050326537996387985,0.9991722315562781,-0.005044462871994474
0.0,0.88,-0.0001943436254196516,-0.04131567432208535,-0.000194927751787113,-0.04132607588870693,0.9991350531122448,-0.005152776536230275,0.9991330961873799,-0.005164845308956005
0.0,0.9,-0.0002034243312475731,-0.042257701203390265,-0.00020403041813182426,-0.04226835930261613,0.9990950321373084,-0.0052731144834694465,0.9990930464616431,-0.00528544257362275
0.0,0.92,-0.00021272391149804485,-0.043199934147559585,-0.0002133523296919232,-0.043210844718416325,0.9990540951119277,-0.00539367321060294,0.9990520814566686,-0.005406259711726495
0.0,0.94,-0.00022224387962759438,-0.04414236990631819,-0.00022289507436353017,-0.044153543811657946,0.9990122411039783,-0.005514457412379105,0.9990102002259904,-0.005527301940688976
0.0,0.96,-0.00023198506771228726,-0.04508501316660558,-0.00023265943800560772,-0.04509645153804612,0.9989694691679458,-0.005635472129644318,0.9989674017789263,-0.00564857412633245
0.0,0.98,-0.00024194755439674415,-0.046027877654088965,-0.00024264627557054613,-0.04603957632224414,0.9989257783102093,-0.0057567227490140215,0.9989236851217634,-0.005770081654867421
0.0,1.0,-0.000252133730563857,-0.04697096073147152,-0.0002528564139772224,-0.04698292061809694,0.9988811675284681,-0.00587821413123145,0.998879049230135,-0.00589182921216264
0.0,1.02,-0.00026254363776215657,-0.04791426498847494,-0.00026329151880215155,-0.04792648700751584,0.9988356358089163,-0.005999951134215303,0.9988334930640517,-0.006013822178602593
0.0,1.04,-0.00027317985308285937,-0.048857800456675635,-0.00027395254342724287,-0.04887029116019785,0.9987891820540431,-0.006121939135545714,0.9987870155864707,-0.006136065408693024
0.0,1.06,-0.00028404157394742877,-0.04980157025924755,-0.0002848402803589219,-0.049814319311745736,0.9987418052958391,-0.006244182987655949,0.9987396155856738,-0.006258564101615041
0.0,1.08,-0.0002951322662157155,-0.050745572342063755,-0.00029595660307660514,-0.05075859214040763,0.9986935043800842,-0.006366687887527661,0.9986912920578633,-0.006381323280496546
0.0,1.1,-0.0003064511714968998,-0.051689819739504116,-0.0003073024105841668,-0.05170310546872549,0.9986442781535284,-0.006489458854749283,0.9986420438496629,-0.006504347964504251
0.0,1.12,-0.0003180000974938388,-0.05263431482777334,-0.0003188786749126635,-0.05264786741375395,0.998594125463996,-0.0066125007315068806,0.9985918698064519,-0.006627643343979678
0.0,1.14,-0.00032978086909977566,-0.05357905181442026,-0.0003306872598703502,-0.05359287835183717,0.9985430452707488,-0.0067358188804673685,0.9985407687746101,-0.0067512144317867
0.0,1.16,-0.00034179363662448323,-0.054524051217608685,-0.0003427291542393258,-0.05453814029033667,0.9984910361902931,-0.006859418310156928,0.9984887393705112,-0.006875066235989988
0.0,1.18,-0.0003540411997557775,-0.055469302387306345,-0.0003550044582137169,-0.05548366749270928,0.998438097185159,-0.0069833038538691505,0.9984357805541053,-0.006999203937949503
0.0,1.2,-0.0003665237196419023,-0.05641482358012326,-0.00036751701354811986,-0.05642945286266554,0.9983842268705332,-0.007107480687717199,0.9983818910577286,-0.0071236323655837685
0.0,1.22,-0.0003792421027477234,-0.057360602997203115,-0.00038026498850968654,-0.05737551038607256,0.9983294242062766,-0.007231953986786295,0.9983270694949901,-0.007248356865308105
0.0,1.24,-0.0003921995054973737,-0.05830666146835971,-0.0003932523825963441,-0.05832184140209983,0.9982736875799494,-0.007356728570055897,0.9982713145967684,-0.007373382432307806
0.0,1.26,-0.0004053959340595582,-0.059252992068517814,-0.0004064802790971978,-0.05926844547370032,0.9982170159512027,-0.007481809605585986,0.9982146249789294,-0.007498714057369262
0.0,1.28,-0.00041883249341507226,-0.060199604656533144,-0.00041994883090548023,-0.06021533940169803,0.9981594079333819,-0.0076072024295073155,0.9981569994857746,-0.00762435690359978
0.0,1.3,-0.0004325123963245244,-0.06114650458449784,-0.0004336600396909695,-0.06116250774969988,0.9981008621449913,-0.007732911677363245,0.9980984365031054,-0.0077503159527127444
0.0,1.32,-0.00044643455913907846,-0.062093683772275074,-0.0004476151369163231,-0.06210997036913316,0.9980413770856241,-0.007858942502693778,0.9980389348763156,-0.007876596186180062
0.0,1.34,-0.0004606024192916577,-0.06304116906449847,-0.0004618163079888981,-0.06305772573461998,0.9979809515980383,-0.007985300232070992,0.9979784929868893,-0.00800320310063885
0.0,1.36,-0.0004750169944385211,-0.06398894264739673,-0.00047626478048553715,-0.06400578484891169,0.9979195840707878,-0.008111989487822288,0.9979171094528921,-0.008130141319646848
0.0,1.38,-0.0004896795430670056,-0.06493701966116451,-0.0004909605208477566,-0.06495414108561892,0.9978572730002724,-0.008239015760072724,0.9978547828881558,-0.008257415985408524
0.0,1.4,-0.0005045923957165812,-0.0658854040529075,-0.0005059081647742013,-0.06590280563602517,0.9977940171181612,-0.008366383840123271,0.9977915116751191,-0.0083850324083335
0.0,1.42,-0.0005197556365629651,-0.06683410207486377,-0.0005211066800043537,-0.06685178476260224,0.9977298148070437,-0.008494099034830232,0.99772729431533,-0.008512995373173064
0.0,1.44,-0.0005351716031166628,-0.06778311360563877,-0.0005365583434364844,-0.06780107053826982,0.9976646645686702,-0.008622166125380379,0.9976621293058309,-0.008641310182961175
0.0,1.46,-0.000550841501471469,-0.0687324386887703,-0.0005522657472789375,-0.06875068641485237,0.9975985647869053,-0.008750590236033884,0.9975960151464718,-0.008769981788221923
0.0,1.48,-0.0005667690955715663,-0.06968209268158873,-0.0005682288722162802,-0.06970062436522538,0.9975315139587777,-0.008879376661822798,0.9975289501057805,-0.008899015307284605
0.0,1.5,-0.0005829532189251526,-0.07063207399985948,-0.0005844514466208397,-0.07065089057181717,0.9974635103561003,-0.009008530169036934,0.9974609325670104,-0.009028415855049318
0.0,1.52,-0.0005993963687015753,-0.07158238678898009,-0.0006009335691348084,-0.07160148920063993,0.9973945525904616,-0.009138056044926622,0.9973919610296955,-0.009158188368926613
0.0,1.54,-0.0006161011571210485,-0.07253304059673975,-0.0006176765160557639,-0.07255242146014189,0.9973246388171007,-0.009267959219890813,0.9973220337603935,-0.00928833812790495
0.0,1.56,-0.0006330676008093368,-0.07348403311016037,-0.0006346829607846912,-0.07350370161204725,0.9972537674192479,-0.00939824479589578,0.9972511490303786,-0.009418869884124633
0.0,1.58,-0.0006502996551275029,-0.07443537434153827,-0.0006519554666101229,-0.07445532286662666,0.9971819367783161,-0.009528918044312181,0.9971793052191174,-0.009549789082390266
0.0,1.6,-0.000667798662826328,-0.07538706080894679,-0.0006694942091720002,-0.07540729878734935,0.9971091450526185,-0.009659983533427926,0.9971065004812053,-0.009681100638398532
0.0,1.62,-0.0006855647355879114,-0.07633910040684107,-0.0006873018434671349,-0.07635962878560339,0.9970353906199684,-0.009791446873159117,0.9970327330825881,-0.009812809812183118
0.0,1.64,-0.000703600645194237,-0.07729150362117226,-0.0007053798433599268,-0.0773123233617948,0.9969606715220556,-0.009923312795017578,0.996958001294186,-0.009944921336848421
0.0,1.66,-0.00072190917329744,-0.07824427413713528,-0.0007237309086286794,-0.07826537719173993,0.9968849861397302,-0.010055586551009873,0.996882303266911,-0.010077440461480139
0.0,1.68,-0.0007404903338275681,-0.07919740790344255,-0.0007423552182504733,-0.07921880413488026,0.9968083326258247,-0.010188273211841289,0.9968056371532488,-0.010210372256086774
0.0,1.7,-0.00075934836199932,-0.08015091055617062,-0.0007612568404786957,-0.08017259169792469,0.9967307090201055,-0.010321377667958723,0.9967280009890076,-0.010343721958339358
0.0,1.72,-0.0007784833882879063,-0.08110478828071307,-0.0007804360796688707,-0.08112676441883289,0.9966521134716186,-0.0104549053276848,0.996649393157702,-0.010477494456347165
0.0,1.74,-0.0007978970055501513,-0.08205905677696888,-0.0007998957851212495,-0.08208131941774015,0.9965725442512271,-0.010588860899485297,0.9965698114653613,-0.0106116949749299
0.0,1.76,-0.0008175934317265393,-0.08301370312677682,-0.0008196375096903151,-0.08303626259078713,0.9964919992800246,-0.010723249604770987,0.9964892541805499,-0.010746328390486823
0.0,1.78,-0.0008375714231329995,-0.08396874179072072,-0.0008396627056607314,-0.08399158936462578,0.9964104765955636,-0.01085807648677,0.9964077192219052,-0.01088140009214738
0.0,1.8,-0.0008578369152470187,-0.08492417657334303,-0.0008599731040830435,-0.08494732281876571,0.9963279743480836,-0.010993346758398994,0.9963252046282819,-0.01101691494298753
0.0,1.82,-0.0008783884338518504,-0.08587999976606636,-0.0008805730335540161,-0.0859034456236727,0.9962444904601349,-0.011129065450608959,0.99624170831993,-0.011152878147078799
0.0,1.84,-0.0008992293024913516,-0.08683624101085338,-0.0009014626804572138,-0.08685996745873453,0.9961600228541959,-0.011265237588696686,0.9961572283335847,-0.011289294730215877
0.0,1.86,-0.0009203623844363859,-0.08779287811697789,-0.0009226453193037657,-0.08781690590759564,0.9960745695653569,-0.011401868367403667,0.9960717625911845,-0.011426169711223025
0.0,1.88,-0.0009417895507850636,-0.08874993603674645,-0.0009441225115276514,-0.088774255929187,0.9959881284031858,-0.011538962625374216,0.9959853090105464,-0.011563508450809529
0.0,1.9,-0.000963512219129747,-0.08970739618536717,-0.0009658943241538543,-0.08973201928156213,0.9959006974005031,-0.011676525719551068,0.9958978655153327,-0.011701315782270249
0.0,1.92,-0.0009855339000040195,-0.09066528769136159,-0.0009879672793723618,-0.09069021495788916,0.9958122744792834,-0.011814562651951086,0.9958094297957805,-0.011839596877933053
0.0,1.94,-0.0010078546108543663,-0.09162360534084123,-0.0010103397295163335,-0.0916488272082354,0.995722857217497,-0.011953078414496866,0.9957199998859232,-0.011978356908105784
0.0,1.96,-0.0010304776007913875,-0.09258235001218013,-0.0010330150364397047,-0.0926078672421419,0.9956324436495343,-0.012092078172229874,0.9956295733631629,-0.012117600857715584
0.0,1.98,-0.0010534062574812032,-0.09354152877886027,-0.001055996589545157,-0.09356734213518245,0.995541031465696,-0.01223156707987526,0.9955381482612417,-0.012257333884800799
0.0,2.0,-0.0010766424627151768,-0.09450115499579377,-0.0010792862721116351,-0.09452726524614193,0.9954486184707656,-0.012371550287233345,0.9954457221573922,-0.012397560961793912
0.0,2.02,-0.001100186133641582,-0.09546121539546445,-0.0011028856681526474,-0.09548762328482163,0.9953552024737259,-0.012512032590309459,0.9953522927368867,-0.012538287577319339
0.0,2.04,-0.0011240441641870676,-0.09642172390107462,-0.0011267966747760408,-0.09644843023608148,0.9952607810477895,-0.012653019297028521,0.9952578579248967,-0.012679518347780132
0.0,2.06,-0.0011482133991808636,-0.09738268934958665,-0.00115102453677592,-0.09740969484172657,0.9951653518850176,-0.012794515362733443,0.9951624150626125,-0.012821258744421037
0.0,2.08,-0.001172700584022925,-0.09834410344157374,-0.0011755675683882841,-0.09837140889884351,0.9950689127874771,-0.01293652608505535,0.9950659620728705,-0.012963513544316813
0.0,2.1,-0.0011975077965526322,-0.09930598559732282,-0.0012004312158816215,-0.09933359179396924,0.9949714613301279,-0.013079056578277296,0.9949684965256679,-0.013106288208218023
0.0,2.12,-0.0012226332743235403,-0.10026832638403634,-0.0012256154672450215,-0.10029623407058362,0.994872994975594,-0.01322211177470951,0.9948700158830925,-0.01324958766748526
0.0,2.14,-0.0012480842934269125,-0.10123114403105549,-0.0012511258848703825,-0.10125935398366327,0.9947735114132581,-0.013365696776483475,0.9947705178339807,-0.013393417023302165
0.0,2.16,-0.001273862766241496,-0.10219443869276175,-0.0012769608141333171,-0.10222295173239425,0.9946730082154702,-0.013509816850897097,0.9946699998379742,-0.013537781366849933
0.0,2.18,-0.0012999687142875558,-0.10315820322578205,-0.001303127379936926,-0.10318702008340692,0.9945714828446236,-0.013654476909418721,0.9945684593546391,-0.013682685782223314
0.0,2.2,-0.0013264042652642502,-0.10412245859896008,-0.0013296258419498608,-0.10415156804116162,0.9944689328728126,-0.013799682205159966,0.9944658940700325,-0.013828135523112515
0.0,2.22,-0.0013531766606550083,-0.1050871945059396,-0.001356458450001524,-0.1051166213387606,0.9943653557622896,-0.013945437635302208,0.9943623012168885,-0.013974135482511616
0.0,2.24,-0.0013802826017157456,-0.10605242900091759,-0.0013836267404838609,-0.10608214978033681,0.9942607487390095,-0.014091748607157974,0.9942576782495935,-0.014120691069901265
0.0,2.26,-0.0014077295443495545,-0.10701816008743709,-0.0014111368227928437,-0.10704818769811635,0.994155109494012,-0.014238620006416106,0.9941520227416729,-0.014267807341868161
0.0,2.28,-0.0014355176604423459,-0.10798438974768322,-0.001438988713495095,-0.10801472497308644,0.9940484352529402,-0.014386057225400557,0.9940453319256917,-0.014415489169157606
0.0,2.3,-0.001463650913242065,-0.10895112383775825,-0.0014671863778685252,-0.10898176746313393,0.9939407234802418,-0.01453406495809251,0.9939376031436616,-0.014563741763573163
0.0,2.32,-0.0014921314740635717,-0.10991837219869946,-0.0014957318166769638,-0.10994931235387694,0.9938319714013806,-0.014682648581495133,0.9938288336204498,-0.014712570500958871
0.0,2.34,-0.001520961401490477,-0.1108861359028984,-0.0015246274309593845,-0.11091738592352277,0.9937221762441962,-0.014831813291240394,0.9937190208172999,-0.01486198023233051
0.0,2.36,-0.0015501428064434027,-0.11185441961017392,-0.0015538749853250345,-0.11188596740506669,0.9936113354704311,-0.014981563931641517,0.9936081619614178,-0.015011976144435881
0.0,2.38,-0.0015796798243643316,-0.11282323157438848,-0.0015834809414821138,-0.11285509067833265,0.9934994461907517,-0.015131905854268097,0.9934962542798879,-0.015162563416012381
0.0,2.4,-0.0016095763462326826,-0.11379255750049254,-0.0016134450938756178,-0.11382472872929081,0.9933865057497192,-0.015282844059224315,0.9933832947736064,-0.015313747040808037
0.0,2.42,-0.0016398329249732802,-0.11476242558005646,-0.0016437719535447315,-0.11479490970192757,0.9932725111433698,-0.015434383879995184,0.9932692808955695,-0.015465532358189083
0.0,2.44,-0.0016704557994338747,-0.11573284143574702,-0.0016744613658727754,-0.11576561265064175,0.993157459604453,-0.015586530125189254,0.9931542096465148,-0.015617924345478146
0.0,2.46,-0.001701442858425399,-0.11670378723467377,-0.0017055200313895581,-0.11673687271038553,0.9930413483603019,-0.015739287941907678,0.9930380781388294,-0.01577092814676069
0.0,2.48,-0.00173280049713149,-0.11767527455961681,-0.0017369499626891153,-0.11770867509215396,0.99292417428962,-0.01589266280997855,0.992920883484812,-0.01592454889766507
0.0,2.5,-0.0017645313669626482,-0.11864733206954807,-0.0017687536100383869,-0.11868103479958439,0.9928059346250209,-0.016046659512829322,0.9928026226823685,-0.016078791723434686
0.0,2.52,-0.0017966392496676941,-0.11961992336830252,-0.0018009309828328555,-0.11965394270447195,0.9926866264764158,-0.016201283343422655,0.9926832928408161,-0.016233661915755683
0.0,2.54,-0.0018291229496767729,-0.12059309707805979,-0.0018334909012755944,-0.12062741984708991,0.9925662466164001,-0.01635653923383546,0.9925628908464392,-0.01638916440729807
0.0,2.56,-0.001861990555615898,-0.12156682202427503,-0.0018664333232398882,-0.12160144883265245,0.9924447921518759,-0.016512432632600105,0.9924414138083802,-0.016545304472142787
0.0,2.58,-0.001895242687648842,-0.12254112526186715,-0.0018997588196718704,-0.12257605672556811,0.9923222600839058,-0.016668968457742094,0.9923188586129048,-0.01670208702521004
0.0,2.6,-0.0019288836164029536,-0.123515994610125,-0.0019334761470624828,-0.12355124550021848,0.992198647296441,-0.016826151789616692,0.9921952220233315,-0.016859517490008614
0.0,2.62,-0.0019629159891545313,-0.12449144875293278,-0.0019675853911871417,-0.12452700554199943,0.9920739505532897,-0.016983988043781654,0.9920705011514037,-0.0170176009402324
0.0,2.64,-0.001997342056313343,-0.1254674805729171,-0.002002086831895382,-0.12550334387853443,0.9919481669696779,-0.01714248211286266,0.9919446926519374,-0.017176342432581034
0.0,2.66,-0.002032164336077628,-0.12644409972241144,-0.002036989560527252,-0.1264802700600787,0.9918212930868628,-0.017301639043561932,0.9918177935284703,-0.01733574667407515
0.0,2.68,-0.0020673898465246336,-0.12742131846513544,-0.002072294027014582,-0.12745779645853503,0.9916933259090579,-0.01746146353485276,0.9916898002822012,-0.0174958209507769
0.0,2.7,-0.0021030185895836813,-0.12839912230993875,-0.0021080026667135883,-0.1284359233304576,0.9915642620643255,-0.017621962174077438,0.991560709968279,-0.01765656700809636
0.0,2.72,-0.002139053519735602,-0.12937754324098605,-0.002144117708745057,-0.12941463830897057,0.9914340983125894,-0.01778314050188804,0.99143051919264,-0.01781799263382765
0.0,2.74,-0.002175501215818748,-0.1303565563315395,-0.0021806467129071925,-0.13039397583238116,0.9913028314667188,-0.017945001107695695,0.9912992245395336,-0.017980100412021745
0.0,2.76,-0.002212362291928068,-0.131336183540167,-0.0022175895544689858,-0.13137391316738506,0.9911704581638875,-0.01810755003016083,0.9911668228422976,-0.018142898114074494
0.0,2.78,-0.0022496394080311296,-0.13231643433972162,-0.0022549514521707664,-0.13235447464960384,0.9910369749265929,-0.018270793295341946,0.991033310622086,-0.018306391764092895
0.0,2.8,-0.002287339399588136,-0.1332972897824434,-0.0022927346406629956,-0.13333564140370702,0.990902378537146,-0.018434735193421908,0.9908986844962289,-0.018470582187163517
0.0,2.82,-0.0023254632955545724,-0.13427879434095671,-0.00233094217613743,-0.1343174424126059,0.9907666654036887,-0.018599381727706435,0.9907629411504746,-0.01863547885076068
0.0,2.84,-0.002364015233626662,-0.1352609022648414,-0.0023695790017504896,-0.1352998783042161,0.9906298321947427,-0.018764737165919868,0.9906260769754744,-0.018801082556252662
0.0,2.86,-0.0024029986864933482,-0.13624366255192075,-0.00240864988997955,-0.13628293596665747,0.9904918754323087,-0.018930807492432363,0.990488088541519,-0.018967402746968877
0.0,2.88,-0.002442415814581287,-0.13722704853239148,-0.002448153362018368,-0.1372666513401398,0.9903527915571574,-0.019097596949889398,0.9903489721740995,-0.019134443661279796
0.0,2.9,-0.0024822720532442616,-0.13821108230862458,-0.0024880987988801107,-0.13825099937805643,0.9902125769771185,-0.019265111498952714,0.9902087245751408,-0.01930220780565609
0.0,2.92,-0.002522569958250554,-0.13919575642693854,-0.002528486656396296,-0.13923598835672046,0.9900712280995347,-0.01943335708898689,0.9900673420043914,-0.019470702854637006
0.0,2.94,-0.0025633151491747993,-0.14018109722917638,-0.0025693198145026286,-0.14022162852668096,0.9899287415136507,-0.019602336204713293,0.9899248208682422,-0.01963993474481403
0.0,2.96,-0.0026045100174200753,-0.1411670848272898,-0.0026106036652020774,-0.1412079321243612,0.9897851132511744,-0.019772056494837265,0.989781157448401,-0.01980990421423146
0.0,2.98,-0.002646155094117898,-0.14215373324891598,-0.0026523409318341276,-0.14219489710509323,0.9896403399816244,-0.01994252215222833,0.9896363481623455,-0.0199806223625536
0.0,3.0,-0.002688260885887138,-0.14314105839678348,-0.002694536869024721,-0.1431825229832513,0.9894944178054746,-0.020113737347666708,0.9894903891787574,-0.02015208990359712
0.0,3.02,-0.002730824953162683,-0.14412904529030035,-0.0027371946331342725,-0.14417082753594032,0.9893473428671861,-0.02028570969675559,0.9893432767909902,-0.02032431272708399
0.0,3.04,-0.002773852971427004,-0.14511771340181548,-0.002780316795734606,-0.14515979720436104,0.9891991116445353,-0.02045844162731408,0.9891950072561837,-0.020497298437253605
0.0,3.06,-0.0028173500935785778,-0.14610705065944735,-0.002823909146850316,-0.14614945322331482,0.9890497201675656,-0.020631940728791882,0.9890455767103159,-0.02067104944185554
0.0,3.08,-0.002861319651996763,-0.1470970801114637,-0.002867974706532714,-0.14713980204941518,0.9888991646512764,-0.020806211127773505,0.9888949813325651,-0.020845571592704174
0.0,3.1,-0.0029057669556134124,-0.1480877927841219,-0.002912516200475218,-0.1481308347569828,0.9887474410838332,-0.020981256934734484,0.9887432171878962,-0.021020870726861082
