Angle,Frequency_GHz,S11_TE_Re,S11_TE_Im,S11_TM_Re,S11_TM_Im,S21_TE_Re,S21_TE_Im,S21_TM_Re,S21_TM_Im
0.0,0.7,-0.0002827091971078012,-0.016722507371319122,-0.00028258821829299394,-0.016696402478308905,0.9997067779679997,-0.017332181275458183,0.9997089693513406,-0.017305065889516975
0.0,0.72,-0.0002992075252679416,-0.017201547146198412,-0.0002990474995458443,-0.017174712473381603,0.99968985948537,-0.01782866752567962,0.9996921236336904,-0.01780080680404234
0.0,0.74,-0.0003161787981643209,-0.017680708717423693,-0.0003159771030356395,-0.01765314308068126,0.9996724615813877,-0.018325273112195554,0.9996747988449958,-0.018296667830661004
0.0,0.76,-0.00033362384476161045,-0.018159997051797588,-0.00033337847266382307,-0.01813170117390387,0.9996545837317994,-0.01882200104630556,0.9996569943962864,-0.018792654772534566
0.0,0.78,-0.0003515425178192384,-0.018639414798594753,-0.0003512514622420125,-0.01861038940048165,0.9996362253262022,-0.01931885608194392,0.999638709819367,-0.019288767150734427
0.0,0.8,-0.0003699359851803858,-0.01911896672929558,-0.0003695965297400165,-0.019089210341917642,0.9996173857904211,-0.01981584122720201,0.999619944485436,-0.01978501146360757
0.0,0.82,-0.0003888040161461139,-0.01959865223509439,-0.0003884148444659264,-0.01956816770782593,0.9995980644854108,-0.02031296123305444,0.9996006978346753,-0.020281390718954392
0.0,0.84,-0.00040814786433817496,-0.02007847806870035,-0.00040770657202481074,-0.02004726381146019,0.9995782608827238,-0.02081021561545838,0.9995809693026092,-0.020777906178009158
0.0,0.86,-0.000427968126777273,-0.020558450042239662,-0.0004274726356299335,-0.02052650428628882,0.9995579742941879,-0.02130761086730194,0.9995607582104404,-0.021274564334499358
0.0,0.88,-0.0004482648826257869,-0.021038566340235786,-0.0004477131594055752,-0.021005889574790968,0.9995372040448296,-0.021805151735043084,0.9995400639915393,-0.021771366447187177
0.0,0.9,-0.00046903871487025063,-0.02151883269699838,-0.0004684287797816407,-0.021485427878237248,0.999515949555061,-0.022302837729863904,0.9995188859755954,-0.022268317262097586
0.0,0.92,-0.0004902909297078716,-0.021999252291301643,-0.0004896206958863135,-0.021965117480766922,0.9994942100866542,-0.02280067533957372,0.999497223561891,-0.022765418034791898
0.0,0.94,-0.000512021712983693,-0.022479827565671347,-0.0005112891451821115,-0.022444963241800744,0.9994719849463303,-0.02329866756085065,0.9994750759904478,-0.023262675251990998
0.0,0.96,-0.0005342317223149201,-0.02296056521601278,-0.0005334347846203582,-0.022924971849159946,0.9994492734574072,-0.023796817389378815,0.9994524426353573,-0.02376009016601471
0.0,0.98,-0.0005569214872469737,-0.023441465966626877,-0.0005560584877222857,-0.023405141324014878,0.999426074890757,-0.024295127818210357,0.9994293227715884,-0.024257667516238757
0.0,1.0,-0.0005800924903957969,-0.02392253530218932,-0.0005791605683248295,-0.023885479757995057,0.999402388502077,-0.024793603583918057,0.9994057157276208,-0.024755408551192445
0.0,1.02,-0.0006037440315800847,-0.024403773427525546,-0.0006027419782184786,-0.024365987318247857,0.9993782135679159,-0.025292245931391732,0.9993816206967678,-0.02525331975072769
0.0,1.04,-0.0006278780793518668,-0.024885186928249124,-0.0006268038660254785,-0.024846670601859917,0.9993535492728597,-0.025791061337776727,0.9993570369938024,-0.025751402360124392
0.0,1.06,-0.0006524948551449182,-0.02536677890361249,-0.0006513463779454557,-0.025327529789617494,0.9993283948682248,-0.026290051044255042,0.9993319638159118,-0.02624966111092471
0.0,1.08,-0.0006775953870662836,-0.025848549806942525,-0.0006763702372468486,-0.025808571124729958,0.9993027494851231,-0.026789221523371525,0.999306400455253,-0.026748097244869925
0.0,1.1,-0.0007031800243398656,-0.026330507788405524,-0.000701876451362481,-0.026289793809850758,0.9992766124317687,-0.027288572269303032,0.9992803460238547,-0.02724671723346932
0.0,1.12,-0.0007292493358875524,-0.026812652480228173,-0.000727865847048051,-0.026771206392639104,0.9992499828253925,-0.027788108005615274,0.9992537997287078,-0.027745524058353635
0.0,1.14,-0.0007558049831177652,-0.027294988533414954,-0.0007543395546940742,-0.027252810559619044,0.9992228597963078,-0.028287833454472833,0.9992267608081568,-0.028244518955070342
0.0,1.16,-0.0007828471898250021,-0.027777518489124003,-0.0007812973135565259,-0.027734608863880763,0.9991952424418856,-0.02878775333534475,0.999199228397258,-0.028743706645403624
0.0,1.18,-0.0008103767307550784,-0.028260247862941453,-0.0008087413491790424,-0.028216606773816575,0.9991671300144125,-0.029287867134305486,0.9991712015866298,-0.02924309184810074
0.0,1.2,-0.0008383948601249482,-0.028743180995621488,-0.0008366713651385281,-0.028698805362567435,0.9991385215357389,-0.029788181310537242,0.9991426795722848,-0.029742675792463345
0.0,1.22,-0.0008669021973052824,-0.029226316582070797,-0.0008650891624699994,-0.029181209853181272,0.9991094161085007,-0.030288698832955385,0.9991136614417088,-0.030242463193637367
0.0,1.24,-0.0008958996618769962,-0.029709663331060832,-0.0008939944528118749,-0.029663822309213248,0.9990798128288758,-0.03078942266846202,0.9990841463030964,-0.03074245702018854
0.0,1.26,-0.0009253879640036598,-0.030193222530776956,-0.0009233894880843602,-0.03014664380553979,0.9990497107089648,-0.03129035752487823,0.9990541331921571,-0.031242661981996704
0.0,1.28,-0.0009553679806359171,-0.03067700071652402,-0.0009532742242379956,-0.0306296842592764,0.9990191088293973,-0.03179150636483095,0.9990236211900518,-0.03174308104305804
0.0,1.3,-0.0009858408469806002,-0.031160994944046186,-0.0009836499075178498,-0.031112944314820597,0.998988006241329,-0.032292872148131035,0.9989926093714785,-0.03224371716529996
0.0,1.32,-0.0010168080777063686,-0.031645213178299256,-0.0010145172751645512,-0.031596424836304864,0.9989564018977041,-0.03279445957482783,0.9989610967130149,-0.032744575050948084
0.0,1.34,-0.0010482693139317956,-0.032129656027668346,-0.0010458778528429165,-0.03208013359987253,0.9989242948226054,-0.033296271599837085,0.9989290823203247,-0.03324565591367557
0.0,1.36,-0.0010802266193914428,-0.03261433041008543,-0.0010777318088483758,-0.03256407023704198,0.998891684022135,-0.03379831117548381,0.9988965651552953,-0.03374696445126083
0.0,1.38,-0.0011126803612244091,-0.033099241932671275,-0.0011100807541003543,-0.03304824394899379,0.9988585684729119,-0.034300581251060135,0.9988635441583391,-0.03424850535864672
0.0,1.4,-0.0011456317231223927,-0.03358438637638925,-0.0011429258953592769,-0.03353265052361574,0.9988249470350846,-0.034803088260507806,0.9988300182975366,-0.034750281584197164
0.0,1.42,-0.0011790818885494606,-0.03406977595080114,-0.0011762671158742808,-0.03401729827669775,0.9987908187056562,-0.035305833404112905,0.9987959865689829,-0.035252296075166174
0.0,1.44,-0.0012130321522786304,-0.034555408117538246,-0.0012101071538225562,-0.03450219241237111,0.998756182388146,-0.03580882136755493,0.9987614479162862,-0.035754551774884555
0.0,1.46,-0.0012474828979473088,-0.03504128830479928,-0.0012444455313842865,-0.03498733048384975,0.9987210370338231,-0.03631205334521973,0.9987264011500032,-0.03625705511050807
0.0,1.48,-0.0012824349544307409,-0.03552741769250116,-0.0012792839771653553,-0.03547272164925966,0.9986853813684464,-0.03681553750264384,0.9986908453238094,-0.036759805534112115
0.0,1.5,-0.001317890684838798,-0.03601380489650856,-0.0013146233293070669,-0.035958366445323756,0.998649214426392,-0.03731927328729485,0.99865477920876,-0.037262809466907125
0.0,1.52,-0.001353850285234512,-0.036500449376844955,-0.0013504651727674949,-0.036444268317688856,0.9986125349325123,-0.037823267114553215,0.9986182017172067,-0.03776606984213674
0.0,1.54,-0.0013903154639969054,-0.0369873573385005,-0.0013868105931542957,-0.03693043348616076,0.9985753418102886,-0.0383275201686038,0.9985811116307123,-0.03826959133122047
0.0,1.56,-0.0014272866024641726,-0.03747453329078139,-0.0014236604593708944,-0.03741686212248294,0.9985376338331585,-0.038832037116405545,0.9985435078791504,-0.03877337511802472
0.0,1.58,-0.0014647651290403965,-0.037961975110476893,-0.0014610158843207804,-0.03790356069182743,0.9984994097645152,-0.039336822622017334,0.9985053892407937,-0.03927742586908388
0.0,1.6,-0.0015027524101574093,-0.03844969549132222,-0.0014988778987765539,-0.038390533198760436,0.9984606684042442,-0.039841879603009736,0.9984667544723792,-0.039781748247580365
0.0,1.62,-0.0015412497097363593,-0.03893768667389079,-0.0015372481048899615,-0.03887778068149135,0.9984214085456994,-0.040347210974223946,0.9984276023794136,-0.040286345170702134
0.0,1.64,-0.0015802578714198272,-0.039425964308043016,-0.0015761276808910218,-0.039365309844383606,0.998381628892902,-0.04085282138978661,0.9983879318320666,-0.040791217810401105
0.0,1.66,-0.0016197782620233706,-0.039914522591881885,-0.0016155181887899106,-0.039853119314241674,0.9983413282119875,-0.04135871375831678,0.9983477413747132,-0.04129637430452538
0.0,1.68,-0.0016598128553709961,-0.040403369919113495,-0.001655420215344308,-0.04034121752950189,0.9983005052395565,-0.041864890984652466,0.9983070298609226,-0.04180181581919227
0.0,1.7,-0.001700361887818416,-0.04089250602887089,-0.0016958346825543136,-0.04082960420408099,0.9982591585462655,-0.042371359454842016,0.998265796009937,-0.0423075452578835
0.0,1.72,-0.001741426686991206,-0.04138194019851779,-0.0017367636356395563,-0.0413182885726857,0.9982172869136534,-0.04287812032476875,0.998224038482716,-0.04281356726437499
0.0,1.74,-0.0017830096627467343,-0.041871672269805434,-0.001778208570867243,-0.041807265694940504,0.9981748889687941,-0.04338517823194154,0.9981817559186391,-0.04331988647875388
0.0,1.76,-0.0018251105296116104,-0.04236170667711745,-0.0018201703447366198,-0.04229654953863242,0.9981319633822804,-0.043892536067517224,0.9981389470769905,-0.04382650405269343
0.0,1.78,-0.0018677319176394697,-0.042852047324111985,-0.0018626496996775857,-0.042786134383323224,0.9980885087406438,-0.04440019846160038,0.9980956105477858,-0.04433342461865389
0.0,1.8,-0.001910874237198874,-0.043342697574027235,-0.0019056497083780341,-0.04327603328688293,0.9980445235973158,-0.04490817003988866,0.9980517448441658,-0.04484065454818008
0.0,1.82,-0.0019545403539567925,-0.04383366487201358,-0.0019491695680794521,-0.043766238869424996,0.9980000066426458,-0.04541645194043014,0.9980073487592205,-0.045348193240690185
0.0,1.84,-0.001998729624554556,-0.0443249457181875,-0.0019932123318412136,-0.04425676245061734,0.997954956426621,-0.045925048782976444,0.9979624207664148,-0.04585604706018631
0.0,1.86,-0.0020434450946275515,-0.0448165503951389,-0.002037779308735319,-0.04474760938328174,0.9979093713620882,-0.04643396692334623,0.9979169593719925,-0.046364220623595895
0.0,1.88,-0.002088687786589259,-0.045308477700875864,-0.0020828707287874073,-0.0452387785054194,0.9978632501988963,-0.04694320574811843,0.9978709633289751,-0.046872713319977576
0.0,1.9,-0.0021344583295476293,-0.04580073520561625,-0.002128489342026812,-0.04573027200340069,0.9978165912158619,-0.04745277334612187,0.9978244309774109,-0.0473815332434503
0.0,1.92,-0.002180759432341022,-0.04629332343970759,-0.0021746351611120645,-0.04622210102882466,0.99776939313903,-0.04796266909683545,0.9977773608563836,-0.047890683257882906
0.0,1.94,-0.0022275907668980314,-0.046786246399748314,-0.0022213113864225638,-0.04671425879838113,0.997721654226001,-0.048472901081602335,0.9977297515828469,-0.048400164482408796
0.0,1.96,-0.0022749562330636745,-0.047279511246203824,-0.002268519197723646,-0.047206763314118355,0.9976733730705294,-0.048983470412806325,0.9976816015146128,-0.048909983256956335
0.0,1.98,-0.002322855311335779,-0.04777311772531079,-0.002316258364660861,-0.04769960347326403,0.9976245481424707,-0.04949437993919278,0.997632909145297,-0.04942014243383456
0.0,2.0,-0.0023712912029379067,-0.04826707395581354,-0.0023645323371909895,-0.04819279276202979,0.9975751776845679,-0.05000563598585876,0.9975836728517808,-0.04993064660182927
0.0,2.02,-0.00242026424641211,-0.04876138018498693,-0.0024133423014779747,-0.04868633138681944,0.9975252602858935,-0.050517241400834176,0.9975338911577029,-0.05044149860828362
0.0,2.04,-0.0024697768925923133,-0.049256045062439975,-0.0024626887280407616,-0.04918022240696997,0.9974747941526946,-0.05102920075507126,0.9974835623073871,-0.050952703028651514
0.0,2.06,-0.0025198291948009995,-0.04975106321294067,-0.0025125748052752515,-0.049674471595446856,0.997423777948024,-0.05154151514841163,0.9974326849672535,-0.05146426096553045
0.0,2.08,-0.002570424509004511,-0.05024644312078965,-0.0025630010288964673,-0.05016908194900264,0.9973722095999699,-0.052054190875951915,0.9973812572081054,-0.05197618046959469
0.0,2.1,-0.0026215637726986203,-0.05074219630709279,-0.002613969774211331,-0.050664059051100795,0.9973200877804669,-0.05256723077669438,0.9973292775414392,-0.0524884608832533
0.0,2.12,-0.002673248624412408,-0.05123831354279129,-0.0026654815123266363,-0.0511594053877823,0.9972674104880124,-0.053080639396469814,0.9972767441315595,-0.053001110254755346
0.0,2.14,-0.0027254808666943462,-0.05173480556074084,-0.0027175392098431183,-0.051655119861955416,0.997214176284954,-0.05359442130720833,0.9972236553841504,-0.053514129659490886
0.0,2.16,-0.002778262152699651,-0.052231679842004324,-0.002770143931684846,-0.05215121582323013,0.9971603832233724,-0.05410857755911511,0.9971700096280333,-0.05402752365629657
0.0,2.18,-0.002831594558291879,-0.052728934235894635,-0.002823297748822528,-0.05264769112583577,0.9971060297551124,-0.054623114456666566,0.9971158049521638,-0.05454129678736348
0.0,2.2,-0.0028854793778163726,-0.053226568764153284,-0.0028770019517588806,-0.053144545793026646,0.9970511139365985,-0.055138034788196025,0.9970610397609347,-0.05505545186276698
0.0,2.22,-0.00293991776436681,-0.05372459801981107,-0.002931258625070693,-0.05364179434566213,0.9969956339500504,-0.05565334309044557,0.9970057123372501,-0.05556999168241843
0.0,2.24,-0.0029949128178457943,-0.05422302034647139,-0.002986069943250044,-0.054139435180835686,0.9969395881802036,-0.056169042162203926,0.9969498206467772,-0.056084922515757335
0.0,2.26,-0.003050464950793063,-0.05472183620545853,-0.0030414363162927682,-0.05463746876061572,0.9968829745618183,-0.05668513651873784,0.9968933629536664,-0.05660024715384998
0.0,2.28,-0.0031065772983258832,-0.0552210606557147,-0.0030973601581993086,-0.05513589742682118,0.9968257912638473,-0.057201632429891375,0.9968363375304424,-0.05711597013006063
0.0,2.3,-0.0031632507741762993,-0.0557206856151935,-0.0031538447644091907,-0.05563473833251643,0.9967680366147165,-0.05771852918877242,0.996778742395601,-0.057632094213867655
0.0,2.32,-0.0032204880900687455,-0.056220717459110656,-0.003210889836739435,-0.05613397891039669,0.9967097084351636,-0.05823583478283856,0.9967205756889856,-0.05814862392312995
0.0,2.34,-0.003278290146255267,-0.05672116472104482,-0.0032684989548651907,-0.05663364043903799,0.9966508050532996,-0.05875355024273251,0.9966618355401031,-0.058665563771133376
0.0,2.36,-0.003336659561304397,-0.05722203130148678,-0.0033266726309385524,-0.057133707308847315,0.9965913243577312,-0.05927168006041018,0.9966025200566675,-0.0591829165203435
0.0,2.38,-0.0033955987171461585,-0.05772331630650329,-0.0033854133641288875,-0.05763419824838997,0.9965312644665839,-0.05979023048262406,0.9965426272354748,-0.05970068666805926
0.0,2.4,-0.003455108493891514,-0.05822502730421561,-0.003444723657159313,-0.05813511417807877,0.9964706234555561,-0.060309202512917465,0.9964821551680795,-0.060218876967481585
0.0,2.42,-0.003515190082954277,-0.05872716017360835,-0.003504605127501457,-0.05863645773231521,0.9964093990787528,-0.06082860236767031,0.9964211017272858,-0.0607374936454599
0.0,2.44,-0.003575848059137069,-0.0592297325708609,-0.0035650590906585286,-0.059138226410546293,0.996347589412789,-0.06134843453277326,0.9963594649857342,-0.061256539445490046
0.0,2.46,-0.003637082853776155,-0.0597327438585928,-0.0036260888236864393,-0.05964043284022473,0.9962851926251142,-0.061868700004510516,0.9962972429014894,-0.06177601884535491
0.0,2.48,-0.0036988960058919424,-0.06023619481597359,-0.0036876952619169967,-0.060143084785926774,0.9962222064386721,-0.062389404984003145,0.9962344335309494,-0.06229593457903682
0.0,2.5,-0.0037612902108451756,-0.060740087648461144,-0.0037498802519638002,-0.06064617066048313,0.9961586287819804,-0.06291055218934827,0.9961710346994161,-0.062816291107296
0.0,2.52,-0.003824268740514994,-0.06124443311482724,-0.003812646407423728,-0.06114970814025811,0.9960944575807629,-0.06343214607953353,0.9961070442259418,-0.06333709463137079
0.0,2.54,-0.00388783090881187,-0.06174922970820903,-0.0038759962427560362,-0.06165369552211628,0.996029690524007,-0.0639541928394201,0.9960424601351981,-0.06385834612428541
0.0,2.56,-0.003951981928508776,-0.062254484055897855,-0.003939931757771308,-0.06215813962425904,0.9959643257388884,-0.06447669344053879,0.9959772803386608,-0.06438005003857494
0.0,2.58,-0.004016721294639431,-0.06276019744570653,-0.004004454606631028,-0.06266304159710188,0.9958983607797571,-0.06499965404964386,0.9959115025094191,-0.0649022125522841
0.0,2.6,-0.004082053409009269,-0.0632663795027705,-0.004069567002353445,-0.0631684111909711,0.9958317936449064,-0.06552307736625439,0.995845124534389,-0.06542483461573999
0.0,2.62,-0.0041479785751379035,-0.06377302695151194,-0.004135271441981865,-0.0636742449955549,0.9957646220958719,-0.06604696781538119,0.99577814406625,-0.06594792414145959
0.0,2.64,-0.0042145003444526066,-0.064280152296381,-0.004201568770135503,-0.06418054825141879,0.9956968436544431,-0.06657132980112371,0.9957105590893041,-0.06647148207667579
0.0,2.66,-0.004281619828786947,-0.06478774733572772,-0.004268463286437362,-0.0646873273451139,0.9956284562904836,-0.06709616775237645,0.9956423672362005,-0.06699551283170038
0.0,2.68,-0.004349341328689786,-0.06529583477318122,-0.0043359571933273555,-0.06519459018201558,0.9955594576228367,-0.06762148432413882,0.9955735662405274,-0.06752002256412164
0.0,2.7,-0.004417664515258065,-0.06580440144062231,-0.004404051151732212,-0.06570233856867456,0.9954898452549006,-0.06814728565632194,0.9955041537153605,-0.06804501392714703
0.0,2.72,-0.004486592910714791,-0.0663134576213889,-0.004472747668414976,-0.06621056770364907,0.9954196169009827,-0.06867357440004124,0.9954341274961943,-0.06857048958406259
0.0,2.74,-0.004556129669028545,-0.0668230073138317,-0.004542050911341717,-0.06671929676741596,0.9953487701415894,-0.0692003566832796,0.995363485164472,-0.06909645741256562
0.0,2.76,-0.004626276255044778,-0.06733306361431667,-0.004611960770118683,-0.06722851579292433,0.9952773026789089,-0.06972763340039924,0.9952922241968358,-0.06962291829529217
0.0,2.78,-0.0046970337893001025,-0.06784361754475403,-0.004682481112664788,-0.06773823877938098,0.9952052119506641,-0.0702554124044506,0.9952203425094569,-0.07014987663151197
0.0,2.8,-0.004768406911829756,-0.06835467643966357,-0.00475361368963066,-0.06824846553210355,0.9951324957562127,-0.07078369458610524,0.9951478374262324,-0.07067733851943432
0.0,2.82,-0.004840398034551137,-0.06886624901240529,-0.004825361523183503,-0.06875919675529865,0.9950591512793043,-0.07131248776949714,0.9950747065054093,-0.07120530657690849
0.0,2.84,-0.00491300790129467,-0.06937833730435966,-0.004897727664626393,-0.0692704501761616,0.994985176301855,-0.07184179283324606,0.9950009473916501,-0.07173378691385249
0.0,2.86,-0.004986239164407318,-0.06989093614495309,-0.0049707130214219596,-0.06978221285890798,0.9949105683499485,-0.07237161412365077,0.9949265575209165,-0.07226278038291001
0.0,2.88,-0.0050600968902892686,-0.0704040735570117,-0.005044320838439267,-0.0702945047790406,0.9948353246972871,-0.07290195770864911,0.9948515342760261,-0.07279229480966931
0.0,2.9,-0.005134580346722231,-0.07091773047986118,-0.005118553392244986,-0.07080731470653699,0.994759442731442,-0.07343282791289828,0.9947758752911436,-0.07332233279553464
0.0,2.92,-0.005209693644109444,-0.07143192089229572,-0.005193413564176522,-0.07132065668619901,0.9946829199438924,-0.07396422906295437,0.9946995779644687,-0.073852896919088
0.0,2.94,-0.005285438582692053,-0.07194664356921171,-0.005268903755236562,-0.07183453776595873,0.9946057538309695,-0.07449616373446916,0.9946226395268856,-0.07438399497753491
0.0,2.96,-0.005361819522514428,-0.07246191468683166,-0.00534502584642495,-0.07234895770984916,0.994527941636634,-0.07502863622407836,0.9945450575997145,-0.0749156278087193
0.0,2.98,-0.005438837841590993,-0.07297772659807467,-0.005421784325644877,-0.07286391690943664,0.994449480691335,-0.07556165257447742,0.994466829159848,-0.07544780317885995
0.0,3.0,-0.005516496219324353,-0.07349408916669725,-0.005499180609979254,-0.0733794253059358,0.9943703682149455,-0.0760952170682516,0.9943879519255435,-0.07598052192143881
0.0,3.02,-0.005594796796324838,-0.07401100480679174,-0.0055772161910491915,-0.0738954768030155,0.9942906016649065,-0.07662933225437088,0.9943084230966975,-0.07651379006186707
0.0,3.04,-0.005673743739710443,-0.07452848525472869,-0.005655895848750899,-0.07441209150833246,0.9942101781078763,-0.07716400413706026,0.9942282396298764,-0.07704761360042221
0.0,3.06,-0.005753338730216108,-0.07504652614838482,-0.005735221918474457,-0.0749292736938081,0.9941290949606225,-0.07769923699563364,0.9941473992168786,-0.07758199335089434
0.0,3.08,-0.005833585480826269,-0.0755651323404414,-0.00581519679188337,-0.07544701101190106,0.9940473493079157,-0.07823503333172559,0.9940658989083071,-0.07811693530845386
0.0,3.1,-0.00591448516608961,-0.07608430974677237,-0.005895822288570955,-0.07596531793677966,0.9939649381584957,-0.07877140087139901,0.9939837357403439,-0.07865244546048783
0.0,3.12,-0.005996042329059274,-0.07660405602493382,-0.005977102294406178,-0.07648420104057677,0.9938818589421028,-0.07930834038478289,0.9939009071493546,-0.07918852458249112
